freq,x,y,z
6.640625,2.60E-06,2.60E-06,2.60E-06
6.65283203,4.78E-06,4.78E-06,4.78E-06
6.66503906,1.41E-05,1.41E-05,1.41E-05
6.67724609,1.33E-05,1.33E-05,1.33E-05
6.68945313,9.67E-06,9.67E-06,9.67E-06
6.70166016,7.60E-06,7.60E-06,7.60E-06
6.71386719,7.32E-06,7.32E-06,7.32E-06
6.72607422,8.05E-06,8.05E-06,8.05E-06
6.73828125,6.86E-06,6.86E-06,6.86E-06
6.75048828,4.06E-06,4.06E-06,4.06E-06
6.76269531,2.14E-06,2.14E-06,2.14E-06
6.77490234,1.83E-06,1.83E-06,1.83E-06
6.78710938,1.55E-06,1.55E-06,1.55E-06
6.79931641,5.66E-07,5.66E-07,5.66E-07
6.81152344,1.27E-08,1.27E-08,1.27E-08
6.82373047,4.43E-07,4.43E-07,4.43E-07
6.8359375,8.98E-07,8.98E-07,8.98E-07
6.84814453,6.63E-07,6.63E-07,6.63E-07
6.86035156,2.72E-07,2.72E-07,2.72E-07
6.87255859,1.64E-07,1.64E-07,1.64E-07
6.88476563,3.54E-07,3.54E-07,3.54E-07
6.89697266,1.01E-06,1.01E-06,1.01E-06
6.90917969,1.53E-06,1.53E-06,1.53E-06
6.92138672,9.34E-07,9.34E-07,9.34E-07
6.93359375,2.57E-07,2.57E-07,2.57E-07
6.94580078,2.58E-07,2.58E-07,2.58E-07
6.95800781,1.39E-07,1.39E-07,1.39E-07
6.97021484,1.31E-07,1.31E-07,1.31E-07
6.98242188,4.37E-07,4.37E-07,4.37E-07
6.99462891,3.95E-07,3.95E-07,3.95E-07
7.00683594,6.59E-08,6.59E-08,6.59E-08
7.01904297,1.69E-07,1.69E-07,1.69E-07
7.03125,4.17E-07,4.17E-07,4.17E-07
7.04345703,5.85E-07,5.85E-07,5.85E-07
7.05566406,6.46E-07,6.46E-07,6.46E-07
7.06787109,2.78E-07,2.78E-07,2.78E-07
7.08007813,6.49E-08,6.49E-08,6.49E-08
7.09228516,4.06E-07,4.06E-07,4.06E-07
7.10449219,3.48E-07,3.48E-07,3.48E-07
7.11669922,1.17E-07,1.17E-07,1.17E-07
7.12890625,6.06E-07,6.06E-07,6.06E-07
7.14111328,1.03E-06,1.03E-06,1.03E-06
7.15332031,6.62E-07,6.62E-07,6.62E-07
7.16552734,1.30E-07,1.30E-07,1.30E-07
7.17773438,8.01E-09,8.01E-09,8.01E-09
7.18994141,1.61E-07,1.61E-07,1.61E-07
7.20214844,5.31E-07,5.31E-07,5.31E-07
7.21435547,7.67E-07,7.67E-07,7.67E-07
7.2265625,4.16E-07,4.16E-07,4.16E-07
7.23876953,5.90E-08,5.90E-08,5.90E-08
7.25097656,5.61E-08,5.61E-08,5.61E-08
7.26318359,1.18E-07,1.18E-07,1.18E-07
7.27539063,8.30E-08,8.30E-08,8.30E-08
7.28759766,3.40E-08,3.40E-08,3.40E-08
7.29980469,1.66E-07,1.66E-07,1.66E-07
7.31201172,2.84E-07,2.84E-07,2.84E-07
7.32421875,2.53E-07,2.53E-07,2.53E-07
7.33642578,2.38E-07,2.38E-07,2.38E-07
7.34863281,2.12E-07,2.12E-07,2.12E-07
7.36083984,1.30E-07,1.30E-07,1.30E-07
7.37304688,7.22E-08,7.22E-08,7.22E-08
7.38525391,1.44E-07,1.44E-07,1.44E-07
7.39746094,2.61E-07,2.61E-07,2.61E-07
7.40966797,1.99E-07,1.99E-07,1.99E-07
7.421875,4.66E-08,4.66E-08,4.66E-08
7.43408203,9.79E-11,9.79E-11,9.79E-11
7.44628906,1.37E-09,1.37E-09,1.37E-09
7.45849609,1.09E-08,1.09E-08,1.09E-08
7.47070313,1.22E-07,1.22E-07,1.22E-07
7.48291016,2.76E-07,2.76E-07,2.76E-07
7.49511719,2.06E-07,2.06E-07,2.06E-07
7.50732422,3.02E-08,3.02E-08,3.02E-08
7.51953125,1.42E-08,1.42E-08,1.42E-08
7.53173828,1.16E-07,1.16E-07,1.16E-07
7.54394531,2.88E-07,2.88E-07,2.88E-07
7.55615234,3.27E-07,3.27E-07,3.27E-07
7.56835938,2.12E-07,2.12E-07,2.12E-07
7.58056641,2.49E-07,2.49E-07,2.49E-07
7.59277344,3.45E-07,3.45E-07,3.45E-07
7.60498047,2.70E-07,2.70E-07,2.70E-07
7.6171875,1.50E-07,1.50E-07,1.50E-07
7.62939453,1.17E-07,1.17E-07,1.17E-07
7.64160156,1.11E-07,1.11E-07,1.11E-07
7.65380859,7.03E-08,7.03E-08,7.03E-08
7.66601563,2.07E-08,2.07E-08,2.07E-08
7.67822266,1.62E-09,1.62E-09,1.62E-09
7.69042969,1.32E-10,1.32E-10,1.32E-10
7.70263672,1.61E-08,1.61E-08,1.61E-08
7.71484375,9.31E-08,9.31E-08,9.31E-08
7.72705078,1.95E-07,1.95E-07,1.95E-07
7.73925781,1.98E-07,1.98E-07,1.98E-07
7.75146484,1.11E-07,1.11E-07,1.11E-07
7.76367188,3.56E-08,3.56E-08,3.56E-08
7.77587891,1.62E-09,1.62E-09,1.62E-09
7.78808594,2.82E-09,2.82E-09,2.82E-09
7.80029297,2.65E-09,2.65E-09,2.65E-09
7.8125,2.07E-08,2.07E-08,2.07E-08
7.82470703,4.38E-08,4.38E-08,4.38E-08
7.83691406,4.17E-08,4.17E-08,4.17E-08
7.84912109,2.77E-08,2.77E-08,2.77E-08
7.86132813,4.81E-09,4.81E-09,4.81E-09
7.87353516,5.72E-08,5.72E-08,5.72E-08
7.88574219,1.14E-07,1.14E-07,1.14E-07
7.89794922,5.37E-08,5.37E-08,5.37E-08
7.91015625,9.90E-09,9.90E-09,9.90E-09
7.92236328,3.42E-08,3.42E-08,3.42E-08
7.93457031,8.77E-08,8.77E-08,8.77E-08
7.94677734,1.79E-07,1.79E-07,1.79E-07
7.95898438,1.97E-07,1.97E-07,1.97E-07
7.97119141,1.16E-07,1.16E-07,1.16E-07
7.98339844,7.02E-08,7.02E-08,7.02E-08
7.99560547,7.19E-08,7.19E-08,7.19E-08
8.0078125,5.88E-08,5.88E-08,5.88E-08
8.02001953,5.13E-08,5.13E-08,5.13E-08
8.03222656,5.47E-08,5.47E-08,5.47E-08
8.04443359,3.97E-08,3.97E-08,3.97E-08
8.05664063,1.84E-08,1.84E-08,1.84E-08
8.06884766,1.12E-08,1.12E-08,1.12E-08
8.08105469,1.69E-08,1.69E-08,1.69E-08
8.09326172,2.52E-08,2.52E-08,2.52E-08
8.10546875,2.05E-08,2.05E-08,2.05E-08
8.11767578,1.60E-08,1.60E-08,1.60E-08
8.12988281,1.64E-08,1.64E-08,1.64E-08
8.14208984,4.38E-09,4.38E-09,4.38E-09
8.15429688,2.27E-09,2.27E-09,2.27E-09
8.16650391,3.29E-09,3.29E-09,3.29E-09
8.17871094,6.87E-10,6.87E-10,6.87E-10
8.19091797,1.13E-08,1.13E-08,1.13E-08
8.203125,2.44E-08,2.44E-08,2.44E-08
8.21533203,3.28E-08,3.28E-08,3.28E-08
8.22753906,1.81E-08,1.81E-08,1.81E-08
8.23974609,2.90E-09,2.90E-09,2.90E-09
8.25195313,1.82E-09,1.82E-09,1.82E-09
8.26416016,9.83E-12,9.83E-12,9.83E-12
8.27636719,8.38E-09,8.38E-09,8.38E-09
8.28857422,3.28E-08,3.28E-08,3.28E-08
8.30078125,6.50E-08,6.50E-08,6.50E-08
8.31298828,7.68E-08,7.68E-08,7.68E-08
8.32519531,6.10E-08,6.10E-08,6.10E-08
8.33740234,5.58E-08,5.58E-08,5.58E-08
8.34960938,6.34E-08,6.34E-08,6.34E-08
8.36181641,4.37E-08,4.37E-08,4.37E-08
8.37402344,1.11E-08,1.11E-08,1.11E-08
8.38623047,3.26E-09,3.26E-09,3.26E-09
8.3984375,1.60E-08,1.60E-08,1.60E-08
8.41064453,4.12E-08,4.12E-08,4.12E-08
8.42285156,5.63E-08,5.63E-08,5.63E-08
8.43505859,5.12E-08,5.12E-08,5.12E-08
8.44726563,3.40E-08,3.40E-08,3.40E-08
8.45947266,2.71E-08,2.71E-08,2.71E-08
8.47167969,4.10E-08,4.10E-08,4.10E-08
8.48388672,4.77E-08,4.77E-08,4.77E-08
8.49609375,2.85E-08,2.85E-08,2.85E-08
8.50830078,3.48E-09,3.48E-09,3.48E-09
8.52050781,1.09E-08,1.09E-08,1.09E-08
8.53271484,3.12E-08,3.12E-08,3.12E-08
8.54492188,1.96E-08,1.96E-08,1.96E-08
8.55712891,6.85E-09,6.85E-09,6.85E-09
8.56933594,5.89E-09,5.89E-09,5.89E-09
8.58154297,2.69E-08,2.69E-08,2.69E-08
8.59375,6.82E-08,6.82E-08,6.82E-08
8.60595703,6.13E-08,6.13E-08,6.13E-08
8.61816406,2.05E-08,2.05E-08,2.05E-08
8.63037109,2.83E-09,2.83E-09,2.83E-09
8.64257813,2.08E-09,2.08E-09,2.08E-09
8.65478516,4.01E-09,4.01E-09,4.01E-09
8.66699219,1.22E-08,1.22E-08,1.22E-08
8.67919922,1.53E-08,1.53E-08,1.53E-08
8.69140625,1.14E-08,1.14E-08,1.14E-08
8.70361328,1.29E-08,1.29E-08,1.29E-08
8.71582031,2.88E-08,2.88E-08,2.88E-08
8.72802734,5.01E-08,5.01E-08,5.01E-08
8.74023438,4.08E-08,4.08E-08,4.08E-08
8.75244141,1.19E-08,1.19E-08,1.19E-08
8.76464844,1.21E-08,1.21E-08,1.21E-08
8.77685547,6.40E-09,6.40E-09,6.40E-09
8.7890625,1.13E-08,1.13E-08,1.13E-08
8.80126953,4.35E-08,4.35E-08,4.35E-08
8.81347656,3.50E-08,3.50E-08,3.50E-08
8.82568359,8.29E-09,8.29E-09,8.29E-09
8.83789063,1.70E-08,1.70E-08,1.70E-08
8.85009766,3.24E-08,3.24E-08,3.24E-08
8.86230469,1.70E-08,1.70E-08,1.70E-08
8.87451172,2.05E-09,2.05E-09,2.05E-09
8.88671875,6.96E-10,6.96E-10,6.96E-10
8.89892578,2.52E-09,2.52E-09,2.52E-09
8.91113281,6.29E-09,6.29E-09,6.29E-09
8.92333984,9.07E-09,9.07E-09,9.07E-09
8.93554688,8.75E-09,8.75E-09,8.75E-09
8.94775391,2.69E-08,2.69E-08,2.69E-08
8.95996094,4.70E-08,4.70E-08,4.70E-08
8.97216797,2.99E-08,2.99E-08,2.99E-08
8.984375,8.92E-09,8.92E-09,8.92E-09
8.99658203,3.21E-09,3.21E-09,3.21E-09
9.00878906,9.85E-10,9.85E-10,9.85E-10
9.02099609,5.49E-10,5.49E-10,5.49E-10
9.03320313,1.56E-09,1.56E-09,1.56E-09
9.04541016,1.81E-09,1.81E-09,1.81E-09
9.05761719,2.31E-09,2.31E-09,2.31E-09
9.06982422,5.57E-09,5.57E-09,5.57E-09
9.08203125,1.35E-08,1.35E-08,1.35E-08
9.09423828,2.36E-08,2.36E-08,2.36E-08
9.10644531,2.88E-08,2.88E-08,2.88E-08
9.11865234,2.56E-08,2.56E-08,2.56E-08
9.13085938,1.44E-08,1.44E-08,1.44E-08
9.14306641,2.27E-09,2.27E-09,2.27E-09
9.15527344,1.37E-09,1.37E-09,1.37E-09
9.16748047,1.10E-08,1.10E-08,1.10E-08
9.1796875,1.96E-08,1.96E-08,1.96E-08
9.19189453,1.94E-08,1.94E-08,1.94E-08
9.20410156,1.09E-08,1.09E-08,1.09E-08
9.21630859,2.98E-09,2.98E-09,2.98E-09
9.22851563,6.58E-09,6.58E-09,6.58E-09
9.24072266,1.16E-08,1.16E-08,1.16E-08
9.25292969,6.14E-09,6.14E-09,6.14E-09
9.26513672,3.54E-09,3.54E-09,3.54E-09
9.27734375,1.70E-08,1.70E-08,1.70E-08
9.28955078,2.87E-08,2.87E-08,2.87E-08
9.30175781,2.05E-08,2.05E-08,2.05E-08
9.31396484,1.49E-08,1.49E-08,1.49E-08
9.32617188,1.52E-08,1.52E-08,1.52E-08
9.33837891,1.32E-08,1.32E-08,1.32E-08
9.35058594,1.19E-08,1.19E-08,1.19E-08
9.36279297,8.92E-09,8.92E-09,8.92E-09
9.375,3.67E-09,3.67E-09,3.67E-09
9.38720703,1.82E-10,1.82E-10,1.82E-10
9.39941406,4.82E-10,4.82E-10,4.82E-10
9.41162109,5.18E-10,5.18E-10,5.18E-10
9.42382813,4.78E-09,4.78E-09,4.78E-09
9.43603516,1.40E-08,1.40E-08,1.40E-08
9.44824219,1.32E-08,1.32E-08,1.32E-08
9.46044922,7.79E-09,7.79E-09,7.79E-09
9.47265625,1.41E-08,1.41E-08,1.41E-08
9.48486328,1.98E-08,1.98E-08,1.98E-08
9.49707031,1.36E-08,1.36E-08,1.36E-08
9.50927734,6.06E-09,6.06E-09,6.06E-09
9.52148438,3.55E-09,3.55E-09,3.55E-09
9.53369141,3.42E-09,3.42E-09,3.42E-09
9.54589844,4.24E-09,4.24E-09,4.24E-09
9.55810547,4.97E-09,4.97E-09,4.97E-09
9.5703125,1.32E-08,1.32E-08,1.32E-08
9.58251953,2.54E-08,2.54E-08,2.54E-08
9.59472656,1.70E-08,1.70E-08,1.70E-08
9.60693359,1.77E-09,1.77E-09,1.77E-09
9.61914063,1.11E-09,1.11E-09,1.11E-09
9.63134766,3.13E-09,3.13E-09,3.13E-09
9.64355469,1.36E-09,1.36E-09,1.36E-09
9.65576172,1.96E-10,1.96E-10,1.96E-10
9.66796875,5.82E-10,5.82E-10,5.82E-10
9.68017578,9.12E-10,9.12E-10,9.12E-10
9.69238281,2.10E-09,2.10E-09,2.10E-09
9.70458984,2.69E-09,2.69E-09,2.69E-09
9.71679688,4.97E-09,4.97E-09,4.97E-09
9.72900391,7.19E-09,7.19E-09,7.19E-09
9.74121094,2.83E-09,2.83E-09,2.83E-09
9.75341797,3.71E-10,3.71E-10,3.71E-10
9.765625,5.57E-09,5.57E-09,5.57E-09
9.77783203,6.31E-09,6.31E-09,6.31E-09
9.79003906,1.53E-09,1.53E-09,1.53E-09
9.80224609,2.72E-10,2.72E-10,2.72E-10
9.81445313,2.68E-09,2.68E-09,2.68E-09
9.82666016,6.70E-09,6.70E-09,6.70E-09
9.83886719,1.04E-08,1.04E-08,1.04E-08
9.85107422,1.01E-08,1.01E-08,1.01E-08
9.86328125,7.21E-09,7.21E-09,7.21E-09
9.87548828,4.00E-09,4.00E-09,4.00E-09
9.88769531,1.35E-09,1.35E-09,1.35E-09
9.89990234,3.11E-09,3.11E-09,3.11E-09
9.91210938,2.81E-09,2.81E-09,2.81E-09
9.92431641,5.41E-10,5.41E-10,5.41E-10
9.93652344,5.22E-09,5.22E-09,5.22E-09
9.94873047,6.15E-09,6.15E-09,6.15E-09
9.9609375,1.35E-09,1.35E-09,1.35E-09
9.97314453,2.86E-09,2.86E-09,2.86E-09
9.98535156,6.04E-09,6.04E-09,6.04E-09
9.99755859,3.36E-09,3.36E-09,3.36E-09
10.0097656,2.28E-10,2.28E-10,2.28E-10
10.0219727,1.57E-09,1.57E-09,1.57E-09
10.0341797,1.40E-09,1.40E-09,1.40E-09
10.0463867,6.43E-11,6.43E-11,6.43E-11
10.0585938,3.14E-09,3.14E-09,3.14E-09
10.0708008,8.18E-09,8.18E-09,8.18E-09
10.0830078,1.09E-08,1.09E-08,1.09E-08
10.0952148,1.07E-08,1.07E-08,1.07E-08
10.1074219,9.72E-09,9.72E-09,9.72E-09
10.1196289,5.92E-09,5.92E-09,5.92E-09
10.1318359,1.97E-09,1.97E-09,1.97E-09
10.144043,1.40E-09,1.40E-09,1.40E-09
10.15625,1.74E-09,1.74E-09,1.74E-09
10.168457,1.09E-09,1.09E-09,1.09E-09
10.1806641,6.53E-10,6.53E-10,6.53E-10
10.1928711,2.42E-09,2.42E-09,2.42E-09
10.2050781,3.16E-09,3.16E-09,3.16E-09
10.2172852,8.45E-10,8.45E-10,8.45E-10
10.2294922,2.99E-10,2.99E-10,2.99E-10
10.2416992,1.08E-09,1.08E-09,1.08E-09
10.2539063,2.92E-09,2.92E-09,2.92E-09
10.2661133,4.37E-09,4.37E-09,4.37E-09
10.2783203,2.93E-09,2.93E-09,2.93E-09
10.2905273,6.68E-10,6.68E-10,6.68E-10
10.3027344,8.31E-11,8.31E-11,8.31E-11
10.3149414,5.76E-10,5.76E-10,5.76E-10
10.3271484,3.60E-10,3.60E-10,3.60E-10
10.3393555,8.06E-12,8.06E-12,8.06E-12
10.3515625,5.85E-10,5.85E-10,5.85E-10
10.3637695,5.56E-10,5.56E-10,5.56E-10
10.3759766,5.54E-10,5.54E-10,5.54E-10
10.3881836,2.54E-09,2.54E-09,2.54E-09
10.4003906,1.39E-09,1.39E-09,1.39E-09
10.4125977,1.68E-10,1.68E-10,1.68E-10
10.4248047,2.95E-09,2.95E-09,2.95E-09
10.4370117,4.09E-09,4.09E-09,4.09E-09
10.4492188,3.84E-09,3.84E-09,3.84E-09
10.4614258,7.40E-09,7.40E-09,7.40E-09
10.4736328,1.46E-08,1.46E-08,1.46E-08
10.4858398,1.71E-08,1.71E-08,1.71E-08
10.4980469,1.23E-08,1.23E-08,1.23E-08
10.5102539,8.06E-09,8.06E-09,8.06E-09
10.5224609,4.05E-09,4.05E-09,4.05E-09
10.534668,1.44E-09,1.44E-09,1.44E-09
10.546875,4.12E-09,4.12E-09,4.12E-09
10.559082,5.15E-09,5.15E-09,5.15E-09
10.5712891,2.30E-09,2.30E-09,2.30E-09
10.5834961,6.18E-09,6.18E-09,6.18E-09
10.5957031,1.41E-08,1.41E-08,1.41E-08
10.6079102,1.33E-08,1.33E-08,1.33E-08
10.6201172,8.32E-09,8.32E-09,8.32E-09
10.6323242,5.13E-09,5.13E-09,5.13E-09
10.6445313,2.99E-09,2.99E-09,2.99E-09
10.6567383,1.66E-09,1.66E-09,1.66E-09
10.6689453,1.15E-09,1.15E-09,1.15E-09
10.6811523,1.06E-09,1.06E-09,1.06E-09
10.6933594,9.64E-10,9.64E-10,9.64E-10
10.7055664,7.33E-10,7.33E-10,7.33E-10
10.7177734,2.64E-10,2.64E-10,2.64E-10
10.7299805,3.17E-11,3.17E-11,3.17E-11
10.7421875,8.71E-10,8.71E-10,8.71E-10
10.7543945,1.72E-09,1.72E-09,1.72E-09
10.7666016,1.40E-09,1.40E-09,1.40E-09
10.7788086,9.08E-10,9.08E-10,9.08E-10
10.7910156,1.09E-09,1.09E-09,1.09E-09
10.8032227,1.53E-09,1.53E-09,1.53E-09
10.8154297,1.70E-09,1.70E-09,1.70E-09
10.8276367,1.85E-09,1.85E-09,1.85E-09
10.8398438,2.67E-09,2.67E-09,2.67E-09
10.8520508,3.62E-09,3.62E-09,3.62E-09
10.8642578,3.89E-09,3.89E-09,3.89E-09
10.8764648,3.24E-09,3.24E-09,3.24E-09
10.8886719,1.68E-09,1.68E-09,1.68E-09
10.9008789,6.24E-10,6.24E-10,6.24E-10
10.9130859,1.95E-09,1.95E-09,1.95E-09
10.925293,5.00E-09,5.00E-09,5.00E-09
10.9375,7.21E-09,7.21E-09,7.21E-09
10.949707,6.64E-09,6.64E-09,6.64E-09
10.9619141,4.26E-09,4.26E-09,4.26E-09
10.9741211,3.13E-09,3.13E-09,3.13E-09
10.9863281,4.14E-09,4.14E-09,4.14E-09
10.9985352,5.38E-09,5.38E-09,5.38E-09
11.0107422,5.18E-09,5.18E-09,5.18E-09
11.0229492,4.14E-09,4.14E-09,4.14E-09
11.0351563,3.24E-09,3.24E-09,3.24E-09
11.0473633,2.52E-09,2.52E-09,2.52E-09
11.0595703,1.35E-09,1.35E-09,1.35E-09
11.0717773,3.36E-10,3.36E-10,3.36E-10
11.0839844,1.61E-10,1.61E-10,1.61E-10
11.0961914,1.98E-09,1.98E-09,1.98E-09
11.1083984,6.80E-09,6.80E-09,6.80E-09
11.1206055,8.65E-09,8.65E-09,8.65E-09
11.1328125,6.60E-09,6.60E-09,6.60E-09
11.1450195,4.90E-09,4.90E-09,4.90E-09
11.1572266,4.29E-09,4.29E-09,4.29E-09
11.1694336,3.58E-09,3.58E-09,3.58E-09
11.1816406,3.15E-09,3.15E-09,3.15E-09
11.1938477,5.78E-09,5.78E-09,5.78E-09
11.2060547,5.72E-09,5.72E-09,5.72E-09
11.2182617,2.42E-09,2.42E-09,2.42E-09
11.2304688,1.98E-09,1.98E-09,1.98E-09
11.2426758,2.63E-09,2.63E-09,2.63E-09
11.2548828,2.65E-09,2.65E-09,2.65E-09
11.2670898,3.97E-09,3.97E-09,3.97E-09
11.2792969,5.60E-09,5.60E-09,5.60E-09
11.2915039,4.24E-09,4.24E-09,4.24E-09
11.3037109,1.09E-09,1.09E-09,1.09E-09
11.315918,5.44E-10,5.44E-10,5.44E-10
11.328125,3.93E-09,3.93E-09,3.93E-09
11.340332,6.76E-09,6.76E-09,6.76E-09
11.3525391,3.95E-09,3.95E-09,3.95E-09
11.3647461,6.24E-10,6.24E-10,6.24E-10
11.3769531,3.15E-09,3.15E-09,3.15E-09
11.3891602,4.96E-09,4.96E-09,4.96E-09
11.4013672,2.28E-09,2.28E-09,2.28E-09
11.4135742,8.57E-10,8.57E-10,8.57E-10
11.4257813,1.64E-09,1.64E-09,1.64E-09
11.4379883,2.29E-09,2.29E-09,2.29E-09
11.4501953,3.37E-09,3.37E-09,3.37E-09
11.4624023,3.74E-09,3.74E-09,3.74E-09
11.4746094,2.14E-09,2.14E-09,2.14E-09
11.4868164,1.04E-09,1.04E-09,1.04E-09
11.4990234,1.50E-09,1.50E-09,1.50E-09
11.5112305,2.33E-09,2.33E-09,2.33E-09
11.5234375,3.00E-09,3.00E-09,3.00E-09
11.5356445,2.60E-09,2.60E-09,2.60E-09
11.5478516,1.02E-09,1.02E-09,1.02E-09
11.5600586,2.55E-10,2.55E-10,2.55E-10
11.5722656,8.20E-10,8.20E-10,8.20E-10
11.5844727,1.52E-09,1.52E-09,1.52E-09
11.5966797,2.02E-09,2.02E-09,2.02E-09
11.6088867,2.55E-09,2.55E-09,2.55E-09
11.6210938,2.66E-09,2.66E-09,2.66E-09
11.6333008,2.05E-09,2.05E-09,2.05E-09
11.6455078,1.45E-09,1.45E-09,1.45E-09
11.6577148,1.35E-09,1.35E-09,1.35E-09
11.6699219,1.44E-09,1.44E-09,1.44E-09
11.6821289,1.17E-09,1.17E-09,1.17E-09
11.6943359,3.34E-10,3.34E-10,3.34E-10
11.706543,7.60E-10,7.60E-10,7.60E-10
11.71875,2.42E-09,2.42E-09,2.42E-09
11.730957,1.46E-09,1.46E-09,1.46E-09
11.7431641,4.66E-10,4.66E-10,4.66E-10
11.7553711,8.93E-10,8.93E-10,8.93E-10
11.7675781,3.60E-10,3.60E-10,3.60E-10
11.7797852,1.05E-10,1.05E-10,1.05E-10
11.7919922,2.18E-09,2.18E-09,2.18E-09
11.8041992,6.92E-09,6.92E-09,6.92E-09
11.8164063,1.12E-08,1.12E-08,1.12E-08
11.8286133,1.11E-08,1.11E-08,1.11E-08
11.8408203,8.16E-09,8.16E-09,8.16E-09
11.8530273,5.79E-09,5.79E-09,5.79E-09
11.8652344,3.86E-09,3.86E-09,3.86E-09
11.8774414,2.08E-09,2.08E-09,2.08E-09
11.8896484,5.66E-10,5.66E-10,5.66E-10
11.9018555,2.52E-11,2.52E-11,2.52E-11
11.9140625,6.73E-11,6.73E-11,6.73E-11
11.9262695,2.57E-11,2.57E-11,2.57E-11
11.9384766,2.25E-10,2.25E-10,2.25E-10
11.9506836,6.89E-10,6.89E-10,6.89E-10
11.9628906,4.51E-10,4.51E-10,4.51E-10
11.9750977,6.10E-10,6.10E-10,6.10E-10
11.9873047,1.58E-09,1.58E-09,1.58E-09
11.9995117,3.05E-09,3.05E-09,3.05E-09
12.0117188,3.92E-09,3.92E-09,3.92E-09
12.0239258,2.33E-09,2.33E-09,2.33E-09
12.0361328,6.39E-10,6.39E-10,6.39E-10
12.0483398,2.39E-11,2.39E-11,2.39E-11
12.0605469,2.98E-10,2.98E-10,2.98E-10
12.0727539,1.05E-09,1.05E-09,1.05E-09
12.0849609,1.49E-09,1.49E-09,1.49E-09
12.097168,8.94E-10,8.94E-10,8.94E-10
12.109375,4.52E-10,4.52E-10,4.52E-10
12.121582,1.58E-09,1.58E-09,1.58E-09
12.1337891,2.75E-09,2.75E-09,2.75E-09
12.1459961,2.86E-09,2.86E-09,2.86E-09
12.1582031,2.32E-09,2.32E-09,2.32E-09
12.1704102,1.67E-09,1.67E-09,1.67E-09
12.1826172,3.67E-09,3.67E-09,3.67E-09
12.1948242,6.20E-09,6.20E-09,6.20E-09
12.2070313,4.34E-09,4.34E-09,4.34E-09
12.2192383,1.52E-09,1.52E-09,1.52E-09
12.2314453,4.93E-10,4.93E-10,4.93E-10
12.2436523,3.66E-10,3.66E-10,3.66E-10
12.2558594,1.98E-09,1.98E-09,1.98E-09
12.2680664,3.60E-09,3.60E-09,3.60E-09
12.2802734,2.80E-09,2.80E-09,2.80E-09
12.2924805,1.05E-09,1.05E-09,1.05E-09
12.3046875,7.77E-10,7.77E-10,7.77E-10
12.3168945,1.83E-09,1.83E-09,1.83E-09
12.3291016,9.91E-10,9.91E-10,9.91E-10
12.3413086,1.20E-09,1.20E-09,1.20E-09
12.3535156,6.92E-09,6.92E-09,6.92E-09
12.3657227,9.90E-09,9.90E-09,9.90E-09
12.3779297,7.44E-09,7.44E-09,7.44E-09
12.3901367,5.99E-09,5.99E-09,5.99E-09
12.4023438,4.66E-09,4.66E-09,4.66E-09
12.4145508,1.51E-09,1.51E-09,1.51E-09
12.4267578,5.59E-10,5.59E-10,5.59E-10
12.4389648,2.19E-09,2.19E-09,2.19E-09
12.4511719,1.59E-09,1.59E-09,1.59E-09
12.4633789,7.60E-10,7.60E-10,7.60E-10
12.4755859,9.04E-10,9.04E-10,9.04E-10
12.487793,5.04E-10,5.04E-10,5.04E-10
12.5,3.43E-10,3.43E-10,3.43E-10
12.512207,2.86E-10,2.86E-10,2.86E-10
12.5244141,4.09E-10,4.09E-10,4.09E-10
12.5366211,6.75E-10,6.75E-10,6.75E-10
12.5488281,6.56E-10,6.56E-10,6.56E-10
12.5610352,4.22E-10,4.22E-10,4.22E-10
12.5732422,4.16E-10,4.16E-10,4.16E-10
12.5854492,9.81E-10,9.81E-10,9.81E-10
12.5976563,1.79E-09,1.79E-09,1.79E-09
12.6098633,1.68E-09,1.68E-09,1.68E-09
12.6220703,1.05E-09,1.05E-09,1.05E-09
12.6342773,4.21E-10,4.21E-10,4.21E-10
12.6464844,1.94E-10,1.94E-10,1.94E-10
12.6586914,9.49E-10,9.49E-10,9.49E-10
12.6708984,1.17E-09,1.17E-09,1.17E-09
12.6831055,5.68E-10,5.68E-10,5.68E-10
12.6953125,3.45E-10,3.45E-10,3.45E-10
12.7075195,4.07E-10,4.07E-10,4.07E-10
12.7197266,7.48E-10,7.48E-10,7.48E-10
12.7319336,1.25E-09,1.25E-09,1.25E-09
12.7441406,1.67E-09,1.67E-09,1.67E-09
12.7563477,1.10E-09,1.10E-09,1.10E-09
12.7685547,1.31E-10,1.31E-10,1.31E-10
12.7807617,1.46E-10,1.46E-10,1.46E-10
12.7929688,9.97E-11,9.97E-11,9.97E-11
12.8051758,1.49E-10,1.49E-10,1.49E-10
12.8173828,5.15E-10,5.15E-10,5.15E-10
12.8295898,1.36E-10,1.36E-10,1.36E-10
12.8417969,1.78E-09,1.78E-09,1.78E-09
12.8540039,3.24E-09,3.24E-09,3.24E-09
12.8662109,1.99E-09,1.99E-09,1.99E-09
12.878418,1.13E-09,1.13E-09,1.13E-09
12.890625,1.42E-09,1.42E-09,1.42E-09
12.902832,2.24E-09,2.24E-09,2.24E-09
12.9150391,2.10E-09,2.10E-09,2.10E-09
12.9272461,1.90E-09,1.90E-09,1.90E-09
12.9394531,2.53E-09,2.53E-09,2.53E-09
12.9516602,1.45E-09,1.45E-09,1.45E-09
12.9638672,1.79E-11,1.79E-11,1.79E-11
